MAG	Taxonomy	Domain	KigC100	KigC1200	KigC150	KigC250	KigC300	KigCa35	KigCa65	KigCas0	KigOff0	KigOff120	KigOff40	KigOff80	KigOffSurface	MahC100	MahC200	MahC400	MahCa10	MahCa50	MahCa65	Mahsurface_10	Mahsurface_6	Mahsurface_7	Mahsurface_8	Mahsurface_9
M_DeepCast_100m_m1_014	Gammaproteobacteria	Bacteria	40.89146304	58.94111522	44.99498696	29.53231304	39.97302391	1.650517391	242.1112565	1.435926087	0.571202174	297.4642478	1.531258696	245.0238891	0.941206522	34.83645435	31.83109783	41.10984565	3.677773913	255.3841326	132.45875	1.075978261	1.415119565	1.6975	1.383043478	1.548686957
M_surface_7_m1_262	Gammaproteobacteria	Bacteria	0.63093053	0.451817206	0.473496766	0.523043467	0.318752911	1.034113325	0.543148124	1.206591979	0.473998448	0.412051488	0.713962354	0.640221734	0.55224075	0.737454204	0.396815395	0.581065718	0.762034153	0.517698318	0.35199599	0.885456145	0.594135446	0.949978137	1.136710996	1.173786028
M_DeepCast_65m_mx_133	Gammaproteobacteria	Bacteria	27.02359291	4.834519685	9.106996063	2.975159055	5.485422835	0.326577953	1.75318189	0.390840945	0.332117323	2.985253543	0.435403937	0.994870079	0.37923937	8.790898425	5.423819685	4.529601575	0.262167717	0.849140945	49.31061417	0.44200315	0.420185827	0.947204724	0.476284252	0.341185039
M_DeepCast_100m_m2_116	Deltaproteobacteria	Bacteria	20.39861187	24.30701494	20.10262151	27.25961313	30.31037304	0.002731704	0.052210335	2.50E-05	0.000410475	0.043244413	0.000103911	0.001033939	0.002438408	5.965764944	28.05563743	32.5791398	0.000990503	0.002793296	1.345056006	0.002254888	0.001672626	0.005411732	0.001407263	0.001157961
K_DeepCast_150m_m2_294	Actinobacteria	Bacteria	5.357676353	5.374391453	6.66664416	5.032477493	6.337105413	0.014993447	0.02452906	0.01618433	0.013766382	0.080245299	0.018060969	0.152063248	0.018561538	1.569634758	7.271676638	5.921992877	0.021990883	0.027723647	0.372327635	0.021320513	0.005776923	0.019853276	0.039178063	0.012650997
K_DeepCast_250m_m1_088	Actinobacteria	Bacteria	3.974037074	4.368658526	3.691285589	4.65130473	4.970333883	0.013469857	0.07670319	0.008209241	0.021466007	0.193148515	0.039666227	0.100834763	0.031693179	1.113651705	5.088766007	4.947430253	0.00480308	0.081687129	0.414373047	0.007143344	0.007935534	0.005575688	0.005192409	0.004157206
K_DeepCast_150m_m2_097	Actinobacteria	Bacteria	21.56114	9.055511489	16.61192043	8.73321234	10.70487277	0.003563404	0.08259234	0.000210213	0	0.043525957	4.55E-05	7.00E-04	0.000448085	7.366935745	13.14435532	8.28114383	0.000894468	0.002539574	2.318124681	0.002237447	0.000737021	0.003511064	0.000320426	0.000614894
K_DeepCast_150m_m2_098	Deltaproteobacteria	Bacteria	21.09664662	9.923403378	19.62096081	7.767367568	13.3211027	0.007697297	0.14745473	0.002268243	0.00215473	0.098416216	0.000983784	0.017785811	0.004722973	11.10018311	19.09297838	6.465489189	0.004572973	0.016372973	3.189885811	0.006540541	0.003950676	0.010801351	0.005707432	0.002187162
K_DeepCast_250m_m1_077	Deltaproteobacteria	Bacteria	5.000111816	31.18726477	13.90045208	24.74750066	43.06782626	0.002650109	0.040247484	0.000121444	0.001177243	0.018066083	0.000449015	0.008136761	0.001749015	2.746514004	26.54443961	23.70125361	0.001412473	0.009713786	0.764037637	0.003417943	0.002263676	0.010206783	0.003695624	0.00091291
K_Offshore_surface_m1_122	Cyanobacteria	Bacteria	14.35271201	3.036657213	5.710070104	3.625600329	1.407410697	20.49576215	3.586005321	16.13117268	14.66815145	0.130792156	13.70977548	1.698566978	35.3299373	27.88171377	19.54499967	7.108277894	13.26646802	3.518882556	1.681118925	9.866183434	20.80435677	12.53622041	32.57651799	11.43290187
M_DeepCast_100m_mx_191	Chloroflexi	Bacteria	5.398207591	10.57279738	6.478639269	9.831463074	11.48861621	0.016261012	0.018233458	0.018009466	0.010808716	0.011412746	0.013423618	0.010782943	0.01300553	1.782397095	11.51705848	13.20194855	0.010836645	0.01305089	0.178320993	0.012819963	0.007943768	0.01440478	0.010662418	0.007610778
M_surface_9_m2_101	Actinobacteria acTH1	Bacteria	15.03570922	18.40634397	15.75784255	18.09029149	12.86903404	35.14389007	10.15717092	41.21041631	28.30262766	7.611669504	46.33917376	15.78920567	31.07359645	26.35205177	9.37635461	20.94106312	31.9764461	12.9268773	7.981707801	39.81969007	25.67738794	31.65052766	43.70557589	33.65420213
K_DeepCast_35m_m1_047	Actinobacteria	Bacteria	7.229430435	4.869078261	5.42841087	7.783230435	3.782256522	13.11878696	3.706332609	17.77503043	4.770476087	0.46903913	8.053454348	1.677778261	7.403956522	9.2091	3.292423913	7.490865217	9.089606522	3.552265217	2.356469565	12.51816087	9.406015217	11.72478043	16.83519348	11.79836522
K_Offshore_40m_m1_268	Actinobacteria acSTL	Bacteria	4.426032787	7.948421311	7.174104918	8.006419672	6.78435082	12.88484426	8.307627869	15.71998525	13.6386459	13.76901639	19.05361803	16.98937869	11.81765902	12.19546885	5.482383607	11.86760984	13.47503115	11.98990328	6.40532623	10.52883934	3.270568852	8.826670492	10.63259672	11.21816557
K_Offshore_80m_m2_226	Actinobacteria acSTL	Bacteria	5.371062069	7.669748276	5.762375862	6.82776092	5.415991954	11.18011609	5.995124138	13.79792529	7.952090805	13.85453333	12.25503908	24.63534253	7.338372414	10.25712184	3.835758621	9.680774713	12.17282529	8.415505747	5.344265517	11.76558276	5.879585057	9.824266667	13.70371724	10.89812069
K_Offshore_40m_m2_139	Actinobacteria	Bacteria	2.845797048	2.641572694	2.350176384	2.822332103	1.853162362	6.177602952	1.699126568	7.087754244	4.126035424	1.3310369	9.265769004	1.496658303	6.972704797	4.172731734	1.381045387	2.740711439	4.301873063	2.002905535	1.09809262	6.486881919	6.312299631	6.063783395	8.360121033	6.439416605
K_Offshore_40m_m2_150	Actinobacteria acSTL	Bacteria	1.80178815	3.166613295	2.700383237	3.111289595	2.342228324	5.317345376	2.186007225	6.874380925	8.576078613	0.528981214	11.09853786	1.083312717	7.805377168	3.882495087	1.799484971	3.501874277	4.403518786	1.841212717	1.470063873	4.105496532	1.065513006	3.395489595	4.014153757	3.070818786
K_Offshore_surface_m2_005	Bacteroidetes	Bacteria	33.139328	15.416654	20.785178	23.53571	12.946366	53.699974	19.938758	61.772962	18.88742	0.153186	29.913548	0.22925	32.252592	19.09444	8.23079	10.666722	16.473988	6.549376	4.891446	25.566452	26.522506	31.53634	25.316	56.139206
M_DeepCast_10m_mx_049	Bacteroidetes	Bacteria	10.88948088	6.978091912	7.530879412	7.863660294	5.486319118	21.01723382	9.330613971	21.55799559	6.632508088	5.001740441	13.30840956	4.870892647	12.05383971	13.69324559	6.562163235	7.856544853	12.50080882	9.089661029	5.644629412	21.86778309	31.57982941	22.18218824	20.61242794	29.25282868
M_DeepCast_10m_m1_232	Bacteroidetes	Bacteria	12.29506564	8.14178595	7.738612623	7.158636992	6.450592097	16.16640516	10.34172086	16.52532997	7.369675412	20.57824544	15.85176575	23.74443633	12.99710362	16.34261603	7.754577387	10.04485664	10.860927	16.33890066	9.506792755	17.09086476	30.23764347	16.96384566	17.58909396	21.65869901
M_DeepCast_100m_m2_350	Bacteroidetes	Bacteria	5.695902645	3.461361488	3.960812562	4.692096033	2.520107438	10.70700595	4.577892231	11.67485818	4.196055372	0.684650413	8.582194876	0.573569917	7.814863967	6.188671405	2.236800992	3.132596033	4.877158512	3.252122975	1.85071719	8.952421653	9.639898182	10.11146149	10.03055669	18.03850132
M_DeepCast_100m_mx_212	Bacteroidetes	Bacteria	5.415868634	3.350163761	3.48539046	3.738426081	2.554838916	8.946472889	3.215090185	10.03718222	4.786943171	3.912277008	9.33361057	2.435046465	8.422086479	8.661617708	2.816111325	3.972763075	7.352662663	5.196283802	2.234027591	10.29546987	9.051961359	9.018873233	10.20851428	10.58584001
K_Offshore_40m_m2_146	Bacteroidetes	Bacteria	3.507369042	2.023794103	2.33452629	2.947728501	1.537642015	6.205021867	2.721633415	7.373727027	3.491179115	0.36697199	7.891185258	0.408209091	6.702422604	2.857438084	1.068442752	1.519663145	2.401147666	1.523812285	0.85132113	4.858996069	6.542990172	5.394404914	6.256625307	10.27210074
M_surface_9_m2_059	Bacteroidetes	Bacteria	1.15269176	0.56774794	0.708871161	0.855235206	0.419349438	1.999427715	0.875903745	2.359292135	0.925826217	0.105866292	2.003516479	0.097089888	1.799338951	0.946014981	0.330445318	0.432800749	0.744305243	0.529713483	0.285449438	1.399151685	2.240510112	1.62289176	1.653825468	4.632707116
M_surface_9_m2_064	Bacteroidetes	Bacteria	0.875996196	0.54482337	0.57742663	0.740614402	0.439085598	1.69317337	0.668406522	2.019528533	0.3594125	0.108330163	0.694489946	0.08475163	0.650269293	2.281467391	0.886682609	1.205059783	1.964064674	0.793898913	0.612749185	4.440467663	2.867238859	4.688678804	2.166580707	9.314740217
K_DeepCast_35m_m2_037	Phycisphaerae	Bacteria	290.2506278	287.7718241	236.7775676	298.2723991	201.7681583	492.8667843	286.5428472	597.2977157	482.4669296	125.5046463	597.3766546	164.100938	488.3674407	349.6756861	193.9280852	259.5229907	323.4881194	187.715288	160.7802157	326.2868102	137.7636407	285.4311148	417.8962778	227.7416074
K_Offshore_120m_m2_148	Phycisphaerae	Bacteria	24.70758621	28.08321264	24.97152299	24.15185862	20.74603218	23.78881264	94.84088966	25.21628966	17.75823333	81.34611264	26.88291149	109.8049678	19.38385057	24.34084023	19.29434253	21.49356782	11.62071034	68.49445172	33.96063793	11.05738506	4.411452874	9.141914943	9.969473563	8.174062069
K_DeepCast_35m_m1_102	Phycisphaerae	Bacteria	34.16681493	59.41276875	37.28164583	29.49606944	41.21742431	14.53883576	168.8560531	13.52951146	8.792927431	282.4462441	12.67206458	331.2861729	9.662346528	35.00583785	33.68547431	39.02877257	10.45768681	135.1288368	125.4624677	6.312905556	2.687330903	5.057171528	8.796339583	4.802836111
K_Offshore_40m_m2_104	Phycisphaerae	Bacteria	3.765204348	3.401471739	3.097723913	3.422808696	2.227878261	6.3544	3.39091087	7.798958696	41.18078913	2.056491304	44.61887826	3.119654348	44.05323696	4.480130435	3.611454348	3.224713043	4.283541304	2.493569565	2.35888913	3.450426087	3.397917391	4.215026087	5.940454348	3.566854348
K_Offshore_surface_m1_005	Phycisphaerae	Bacteria	2.821709328	1.898866045	2.005677363	2.614672388	1.50824005	4.305568657	2.529718781	4.348206095	7.485500871	2.238591294	7.680485697	3.791919403	8.09163209	4.848449005	3.417739055	3.878527114	4.031486443	2.41843097	1.707270274	4.991354229	1.466334577	4.464447388	5.597450498	2.626807338
K_Offshore_surface_m2_216	Phycisphaerae	Bacteria	0.407310727	0.381449135	0.31929308	0.325921799	0.280694118	0.502901038	0.396174048	0.567826298	7.463542907	0.773256747	4.717073356	0.652095848	5.857894118	0.623770588	0.496697232	0.590812111	0.533138408	0.399840484	0.333143599	0.949579585	0.213552249	0.861379239	1.434253633	0.363858824
M_surface_6_m1_040	Firmicutes	Bacteria	1.349298352	0.700213736	0.776675275	0.855241209	0.519005495	2.279675824	0.651250549	2.594648352	2.88179011	0.758375824	4.759395055	0.490364835	4.972672527	1.820322527	0.992651099	1.173503297	1.353592857	0.847991758	0.399734066	2.203434615	8.408385714	3.352712088	2.202485165	5.306371978
M_surface_9_mx_028	Thaumarchaeota	Archaea	111.6976564	45.47111881	98.54943936	82.90565545	38.4055651	263.5286535	216.4439715	100.3690582	31.72295891	80.94966832	165.0391027	123.2388275	171.7361332	81.70188886	81.31659406	53.6516453	67.92324703	40.30900718	25.63458837	80.91334802	100.4115876	386.6023903	117.4626931	175.3613668
K_DeepCast_100m_mx_034	Thaumarchaeota	Archaea	301.7979438	263.1076438	194.7140406	127.4694625	214.8493719	80.38875938	422.8094531	62.48793125	29.62275938	1314.849644	92.44694063	1565.115388	62.48869688	432.8372906	237.2081563	352.1436156	163.3621313	888.1096875	510.0520156	42.141275	45.592275	24.97498125	89.6599375	97.24731875
K_Offshore_80m_m1_039	Thaumarchaeota	Archaea	410.3775733	322.2776366	235.3329129	130.9745505	237.6379733	7.148942574	826.8285257	1.557683168	0.903012871	2033.912479	7.327235644	1254.737452	4.137812871	430.281299	193.5190782	267.0945792	25.15244554	1652.921408	863.367503	2.216419802	3.553183168	0.358449505	2.382837624	4.506809901
M_DeepCast_50m_m1_060	Thaumarchaeota	Archaea	29.17264741	22.41984138	16.57281638	9.283798276	16.33155086	1.103246552	59.08947328	0.561860776	0.362228448	141.1964754	1.119013793	85.46610991	0.819656897	30.84451552	13.78407974	18.88815991	2.247264655	115.0948409	58.7896819	0.663778879	1.292465517	0.580230172	0.735573276	1.022178448
M_DeepCast_65m_m1_070	Thaumarchaeota	Archaea	21.61664688	6.3872375	8.714621875	3.13505	5.495767188	0.539232813	11.85230625	0.43455625	0.208828125	18.07960469	0.667628125	15.18914375	0.464145313	11.0355625	6.637675	5.696609375	1.251179688	12.80601719	21.08963438	0.343660938	0.907707813	0.541035938	0.718295313	0.721079688
K_Offshore_120m_mx_126	Thaumarchaeota	Archaea	2.549912647	1.461880882	1.386250441	0.930152206	1.164870294	1.698958382	4.215999706	0.432901618	0.074650294	11.01377397	1.0540275	5.157195588	2.060590294	3.655541324	1.215693676	1.470604412	2.78192	8.932863529	4.082288676	1.876736029	1.067901471	0.530189853	0.893074853	1.779952353
K_Offshore_80m_m2_203	Thaumarchaeota	Archaea	76.93818163	60.37272449	44.03739592	24.62846735	44.14252449	1.309563265	159.2710653	0.223353061	0.137622449	389.0786163	1.301491837	228.2658959	0.752291837	80.16345918	36.16935306	49.06848571	4.535477551	311.1507571	156.8418061	0.358212245	0.540010204	0.039467347	0.342932653	0.663520408
K_DeepCast_65m_m2_187	Thaumarchaeota	Archaea	7.408427273	7.4379	4.413927273	3.473209091	4.115063636	0.046090909	45.3245	0.001145455	0.0018	13.99532727	0.002054545	0.441318182	0.004672727	4.316136364	3.441172727	3.331918182	0.043509091	20.95089091	18.97641818	0.004009091	0.002781818	0.001918182	0.002336364	0.002072727
K_DeepCast_35m_m2_191	Verrucomicrobia V3	Bacteria	55.48675191	57.05441832	46.58221349	51.24988601	37.23401399	100.4635196	63.00189517	111.1827036	59.51429466	76.59451552	79.91308066	103.6322621	60.00931476	83.23622977	69.49569746	78.51547048	73.78475471	61.65767201	38.37216921	72.60522214	33.60305802	47.30232875	82.73122901	57.98467735
K_DeepCast_250m_mx_148	Verrucomicrobia V3	Bacteria	1.714204683	8.691924667	4.112071659	12.79412111	11.11038761	0.026246064	0.106458175	0.026666613	0.028608882	0.12324784	0.031985709	0.108935164	0.02596415	0.378711506	16.64803791	19.51408062	0.022511627	0.102074364	0.148547396	0.032484699	0.026677634	0.070440008	0.031936294	0.022935002
M_surface_10_m2_023	Verrucomicrobia V1	Bacteria	0.950867725	0.851418519	0.776731217	1.117938624	0.649195767	1.939095767	0.818795238	1.754740212	0.301092063	0.159695767	0.35097672	0.264358201	0.282817989	8.356466138	5.271795238	9.001091005	10.32852804	4.128921164	3.753233333	14.15724286	4.714593122	13.14988571	11.48027831	12.87779206
K_DeepCast_35m_m1_007	Verrucomicrobia V2	Bacteria	4.319482571	5.624587429	4.350461429	4.598968286	4.304581143	10.15491914	3.392772571	15.45128629	3.752745429	0.188847429	4.689698857	0.282442286	5.284344857	3.680321143	2.130579429	2.33138	3.940333143	1.704188	1.322666571	3.364444857	6.859952857	3.323180286	3.943707714	6.048293714
K_DeepCast_0m_m1_144	Verrucomicrobia V3	Bacteria	29.3543621	30.04182742	27.07847016	29.46650645	17.98505484	86.03014758	25.02128952	61.12394274	57.95599113	0.519807258	63.73152903	0.954015323	76.06155887	33.43087581	26.0939379	29.77721613	34.71422339	13.80770645	13.87782016	40.69668952	18.09267661	28.08960806	39.50916855	26.47180081
K_Offshore_40m_m1_220	Verrucomicrobia V3	Bacteria	24.08787596	16.89787268	20.13282514	20.75285574	11.6947153	68.75069071	17.46827049	45.28164098	54.79322295	0.527339891	52.8521694	0.740885792	69.98758743	47.99003716	44.30138415	41.60971093	46.33021421	18.79303552	18.82570984	45.62272787	21.10962842	37.60572404	49.60338415	38.59891475
K_Offshore_80m_m2_222	Verrucomicrobia V3	Bacteria	24.28576695	24.4988161	20.79506017	21.25377542	16.72222076	36.88148771	40.21184576	42.70802076	19.32318305	79.28011356	27.66235339	106.8590475	20.18774068	40.31152076	31.97308178	36.32110466	31.01677246	47.78359788	22.40125593	27.85212712	12.92122373	17.78661356	33.1757589	23.55377203
K_Offshore_80m_m1_165	Verrucomicrobia V3	Bacteria	5.866670647	5.308143284	5.543190547	5.099824378	5.255578109	6.434690547	12.74605274	3.731288557	1.377322886	26.61602935	2.819447761	65.60394826	2.448906965	7.873356716	8.8874801	8.371544279	4.485978607	14.51946418	8.252888557	0.867055224	0.811621393	0.641701493	2.099504975	1.400091045
K_Offshore_120m_m2_058	Verrucomicrobia V3	Bacteria	3.403539597	6.520039597	4.893251678	3.67005906	3.603319463	0.509422148	29.17273624	0.447491946	0.337663087	57.07169329	0.518324161	22.76583289	0.390028188	5.410981879	6.158044295	5.847434228	0.591374497	33.74053624	12.21666577	0.417520805	0.268467785	0.50011745	0.479257718	0.307522819
K_Offshore_80m_m2_019	Verrucomicrobia V3	Bacteria	0.54266934	0.613669949	0.632662843	0.486096954	0.511951574	0.429062944	1.857479188	0.285394619	0.171796041	3.737273198	0.278039797	11.78508569	0.215558376	0.809504975	0.909643147	0.798775431	0.355886497	2.222042132	0.997045381	0.185733807	0.156170558	0.185121929	0.251093706	0.187444569
M_DeepCast_400m_m2_235	Verrucomicrobia V4	Bacteria	9.423238911	8.260863424	8.246410895	13.10289611	11.40754125	0.095240467	0.234384047	0.107435409	0.06254786	0.33541284	0.090908949	0.305851751	0.07398716	2.515922568	15.51278599	29.05616226	0.08893035	0.24648677	0.36256965	0.093734241	0.056356809	0.134051362	0.11423035	0.067542412
M_DeepCast_65m_m2_001	Verrucomicrobia V3	Bacteria	11.20174652	18.21607457	15.50063565	10.28821935	10.62734891	0.279922826	115.4241948	0.08021587	0.067027826	114.0921237	0.183765435	35.27152174	0.092912391	16.99921348	17.84414522	13.74333957	0.494791739	89.93833283	62.35485522	0.068771522	0.067096739	0.078023478	0.082488478	0.069611304
K_Offshore_80m_m1_157	Verrucomicrobia V3	Bacteria	13.3543439	18.92850163	19.93068537	11.34614309	13.60954715	0.278957317	72.69988211	0.045514228	0.042123984	124.644385	0.412954065	111.6450622	0.081105285	22.43239106	24.35826626	18.55158089	1.817873577	97.64172114	32.42048415	0.070585772	0.145253659	0.028324797	0.100947561	0.143680488
M_DeepCast_200m_mx_295	Verrucomicrobia V3	Bacteria	0.808051702	3.185245633	1.680878516	4.255518983	4.06177786	0.011030258	0.049191062	0.017157196	0.018057852	0.07782501	0.016723821	0.071012341	0.016539852	0.169894916	6.967413489	7.364299385	0.012999467	0.051524354	0.067893317	0.016383149	0.015935588	0.029281058	0.021700451	0.013994424
M_DeepCast_400m_m1_380	Verrucomicrobia V3	Bacteria	0.795172838	2.652321758	1.419942857	3.584414004	3.368837077	0.016047086	0.063162406	0.015871992	0.011109727	0.086795348	0.012406109	0.083031109	0.012108694	0.188412124	4.769180028	6.586828102	0.016641165	0.063553477	0.069748261	0.01475766	0.010692575	0.022677679	0.017330968	0.010960573
K_DeepCast_150m_m2_164	Verrucomicrobia V3	Bacteria	16.79811823	10.87789549	16.04766029	14.8248148	18.19319946	0.015263538	0.309476895	0.009225632	0.011163718	0.321378339	0.011535018	0.208750181	0.011552166	4.650250361	20.06458628	10.12237834	0.011529964	0.249411372	4.191394404	0.021412635	0.025498736	0.058212094	0.021350722	0.015327076
M_DeepCast_400m_m2_201	Verrucomicrobia V3	Bacteria	0.545539204	9.056053175	0.958272227	3.989878493	7.681045639	0.00989492	0.103521169	0.006466977	0.007221253	0.115681202	0.005498899	0.073665284	0.005860034	0.134614056	3.174299915	12.17489763	0.006712955	0.088097206	0.081078408	0.012936071	0.013588146	0.033880694	0.010047502	0.008316257
M_surface_9_m2_112	Verrucomicrobia V4	Bacteria	34.12502667	33.65963833	27.06379333	36.59467833	21.20073667	46.03902	25.68109	81.56729333	84.27208667	2.874338333	82.79511667	2.725721667	64.921905	23.53307667	14.17613833	22.91970833	24.85454667	10.072065	9.081055	50.15153333	31.53953	43.02318333	69.42369833	39.044705
